"land","pm_name","pm_party","cabinet_name","year_start","year_end","party","year_next_election","cabinet_party","is_pm_party"
"nw","Armin Laschet","cdu","Kabinett Laschet",2017,2021,"zentrum",2021,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"bdv",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"bhe",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"bp",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"bsw",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"cdu",2022,1,1
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"cvp",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"dp",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"dps",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"fdp",2022,1,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"fw",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"gb/bhe",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"gru",2022,1,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"kpd",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"lin",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"lpd",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"nlp",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"pro",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"spd",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"sps",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"ssw",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"statt",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"wav",2022,0,0
"sh","Daniel Günther","cdu","Kabinett Günther I",2017,2022,"zentrum",2022,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"bdv",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"bhe",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"bp",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"bsw",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"cdu",2018,1,1
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"cvp",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"dp",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"dps",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"fdp",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"fw",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"gb/bhe",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"gru",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"kpd",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"lin",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"lpd",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"nlp",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"pro",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"spd",2018,1,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"sps",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"ssw",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"statt",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"wav",2018,0,0
"sl","Annegret Kramp-Karrenbauer","cdu","Kabinett Kramp-Karrenbauer III",2017,2018,"zentrum",2018,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"bdv",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"bhe",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"bp",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"bsw",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"cdu",2019,1,1
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"cvp",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"dp",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"dps",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"fdp",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"fw",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"gb/bhe",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"gru",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"kpd",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"lin",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"lpd",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"nlp",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"pro",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"spd",2019,1,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"sps",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"ssw",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"statt",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"wav",2019,0,0
"sn","Michael Kretschmer ","cdu","Kabinett Kretschmer I",2017,2019,"zentrum",2019,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"bdv",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"bhe",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"bp",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"bsw",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"cdu",2018,1,1
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"cvp",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"dp",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"dps",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"fdp",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"fw",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"gb/bhe",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"gru",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"kpd",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"lin",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"lpd",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"nlp",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"pro",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"spd",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"sps",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"ssw",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"statt",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"wav",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder I",2018,2018,"zentrum",2018,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"bdv",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"bhe",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"bp",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"bsw",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"cdu",2023,1,1
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"cvp",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"dp",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"dps",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"fdp",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"fw",2023,1,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"gb/bhe",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"gru",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"kpd",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"lin",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"lpd",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"nlp",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"pro",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"spd",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"sps",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"ssw",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"statt",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"wav",2023,0,0
"by","Markus Söder","cdu","Kabinett Söder II",2018,2023,"zentrum",2023,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"bdv",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"bhe",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"bp",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"bsw",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"cdu",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"cvp",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"dp",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"dps",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"fdp",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"fw",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"gb/bhe",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"gru",2020,1,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"kpd",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"lin",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"lpd",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"nlp",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"pro",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"spd",2020,1,1
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"sps",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"ssw",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"statt",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"wav",2020,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher I",2018,2020,"zentrum",2020,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"bdv",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"bhe",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"bp",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"bsw",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"cdu",2022,1,1
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"cvp",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"dp",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"dps",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"fdp",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"fw",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"gb/bhe",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"gru",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"kpd",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"lin",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"lpd",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"nlp",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"pro",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"spd",2022,1,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"sps",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"ssw",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"statt",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"wav",2022,0,0
"sl","Tobias Hans","cdu","Kabinett Hans",2018,2022,"zentrum",2022,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"bdv",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"bhe",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"bp",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"bsw",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"cdu",2024,1,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"cvp",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"dp",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"dps",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"fdp",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"fw",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"gb/bhe",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"gru",2024,1,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"kpd",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"lin",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"lpd",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"nlp",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"pro",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"spd",2024,1,1
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"sps",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"ssw",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"statt",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"wav",2024,0,0
"bb","Dietmar Woidke","spd","Kabinett Woidke III",2019,2024,"zentrum",2024,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"bdv",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"bhe",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"bp",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"bsw",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"cdu",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"cvp",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"dp",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"dps",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"fdp",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"fw",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"gb/bhe",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"gru",2023,1,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"kpd",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"lin",2023,1,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"lpd",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"nlp",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"pro",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"spd",2023,1,1
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"sps",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"ssw",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"statt",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"wav",2023,0,0
"hb","Andreas Bovenschulte","spd","Bovenschulte I",2019,2023,"zentrum",2023,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"bdv",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"bhe",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"bp",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"bsw",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"cdu",2022,1,1
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"cvp",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"dp",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"dps",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"fdp",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"fw",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"gb/bhe",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"gru",2022,1,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"kpd",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"lin",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"lpd",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"nlp",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"pro",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"spd",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"sps",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"ssw",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"statt",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"wav",2022,0,0
"he","Volker Bouffier","cdu","Kabinett Bouffier III",2019,2022,"zentrum",2022,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"bdv",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"bhe",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"bp",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"bsw",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"cdu",2024,1,1
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"cvp",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"dp",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"dps",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"fdp",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"fw",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"gb/bhe",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"gru",2024,1,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"kpd",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"lin",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"lpd",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"nlp",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"pro",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"spd",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"sps",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"ssw",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"statt",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"wav",2024,0,0
"sn","Michael Kretschmer","cdu","Kabinett Kretschmer II",2019,2024,"zentrum",2024,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"bdv",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"bhe",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"bp",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"bsw",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"cdu",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"cvp",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"dp",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"dps",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"fdp",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"fw",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"gb/bhe",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"gru",2025,1,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"kpd",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"lin",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"lpd",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"nlp",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"pro",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"spd",2025,1,1
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"sps",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"ssw",2025,0,0
"hh","Peter Tschentscher","spd","Kabinett Tschentscher II",2020,2025,"statt",2025,0,0
